"CS_USER__C","CREATEDBYID","CREATEDDATE","EP_USER__C","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","ACCOUNT_NAME__C","AGE__C","AREA__C","EMAIL__C","ENGINEER_FIRST_NAME__C","ENGINEER_NAME__C","ENGINEER_TYPE__C","EVENTUSER__C","GENKA_YEN__C","GYOUMUITAKU_CHECK__C","HYOUKA_RANK__C","INDEX_KOUMOKU__C","JYOUKEN_POINT__C","KEIKEN_NENSUU__C","KOJIN_JIGYOU_TYPE__C","MOBILE_NUMBER__C","SEX__C","SKILL_SET__C","SYAGAI_MUKE_SKILL__C","SYANAI_ENGINEER_KUBUN__C","SYOKUMU_RIREKI__C","SYOUDAN_KAISHI_JIKAN__C","SYOUDAN_SYUURYOU_JIKAN__C","TEIANKINGAKU__C","TOUROKU_MENDAN_DATE__C","TOUROKU_STATUS__C"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIkVEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","島袋 なぎさ","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEfAAL","42.0","山形県","tsuduki_miyuki@example.com","","島袋 なぎさ","個人","","703500.0","false","A","","単価＞案件内容＞移動距離","5.0","法人","080-9099-2093","","サーバ構築;VB.Net;Java;PHP;Node.js","・フロントエンジニア開発経験豊富
・要件定義〜運用保守まで一貫した対応
・AWSでの構築・運用経験あり
・PL経験あり
・Javaでの開発経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T10:00:00.000Z","2020-06-17T12:00:00.000Z","","2020-06-04","他社決"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIkWEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","青木 エリカ","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEgAAL","45.0","秋田県","maehara_risa@example.com","","青木 エリカ","個人","","558000.0","false","A","","週3日常駐＞＞週5日常駐＞設計＞製造","11.0","個人","080-3336-4880","","サーバ構築;販売管理;OracleDBA;AWS","・VB6,VB.net経験豊富（クラサバ系中心）
・Java読み書き可能（FW経験はなし）
・SQLチューニング可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T15:00:00.000Z","2020-06-18T16:00:00.000Z","","2020-06-11","営業中"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIkXEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","宇都宮 陽子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEhAAL","43.0","秋田県","shioya_yuu@example.com","","宇都宮 陽子","個人","","401500.0","false","B","","今回商流切替の為、営業しません","5.0","個人","080-2858-2649","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","PHPでの開発得意
Windows、Linux環境下での経験豊富
DBの設計、構築経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T16:00:00.000Z","2020-06-17T17:00:00.000Z","","2020-06-03","稼働中"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIkYEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","臼井 隆博","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEiAAL","37.0","静岡県","mifune_motoki@example.com","","臼井 隆博","個人","","385000.0","false","B","","","4.0","個人","090-1071-3933","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T19:00:00.000Z","2020-06-17T20:00:00.000Z","","2020-06-11","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIkZEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","中井 玲那","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEjAAL","21.0","茨城県","ueno_tetsuji@example.com","","中井 玲那","個人","","401500.0","false","B","","","9.0","個人","090-9527-5127","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T16:00:00.000Z","2020-06-18T17:00:00.000Z","","2020-06-11","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIkaEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","有田 雅彦","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEkAAL","23.0","三重県","umemura_miduki@example.com","","有田 雅彦","個人","","625000.0","false","B","","案件内容＞金額＞安定稼働","4.0","法人","090-4692-1176","","サーバアカウント管理","・C♯.netでの開発経験豊富
・SQL経験あり
・API連携経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T13:30:00.000Z","2020-06-18T14:30:00.000Z","","2020-06-05","稼働中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIkbEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","辻 遥","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyElAAL","25.0","山形県","kotani_chinatsu@example.com","","辻 遥","個人","","452500.0","true","C","","【先出しNG】
場所＞単価＞案件内容
・場所：都度相談（渋谷・恵比寿・東京駅等）
・単価：70万希望（仕入）
・案件内容：Scala＞Go＞Java","11.0","個人","090-4921-3729","","ネットワーク構築","・基本設計〜運用保守まで一貫した対応
・Scalaでのサーバーサイド開発
・JavaScriptでのフロントサイド開発(jQuery)
・広告案件の経験あり
・AWS環境下での作業経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T11:00:00.000Z","2020-06-18T12:00:00.000Z","","2020-06-03","稼働中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIkcEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","藤井 宏行","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEmAAL","27.0","京都府","etou_hiroaki@example.com","","藤井 宏行","個人","","708000.0","true","C","","","1.0","個人","090-9238-3016","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T19:00:00.000Z","2020-06-18T20:00:00.000Z","","2020-06-03","掘り起こし"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIkdEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","柏木 広之","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEnAAL","30.0","福岡県","yamase_fumiya@example.com","","柏木 広之","個人","","387500.0","true","D","","案件があるか","9.0","個人","080-8591-1835","","C++","・詳細設計〜テストまで一貫して対応可能
・Java,.NETでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-18T19:00:00.000Z","2020-06-18T20:00:00.000Z","","2020-06-08","掘り起こし"
"0052x000002poBvAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIkeEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","成瀬 美幸","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEoAAL","31.0","福岡県","terasawa_juri@example.com","","成瀬 美幸","個人","","591500.0","true","A","","働きやすさ（チーム体制が整っている・炎上していない）＞安定稼働＞業務内容","4.0","個人","080-3468-7168","","サーバ構築;販売管理;AWS","・C♯.net、VB.netでの開発経験豊富（クラサバ）
・新規の開発経験豊富
・MSAzure運用経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T15:00:00.000Z","2020-06-17T16:00:00.000Z","","2020-06-14","稼働中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBuAAI","a0T2x000000MIkfEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","久保田 花緑","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEpAAL","36.0","秋田県","takeuchi_risa@example.com","","久保田 花緑","個人","","433000.0","false","A","","できればモバイルか
PHPをより伸ばせる案件","9.0","個人","080-4906-3378","","サーバ構築;VB.Net;Java;PHP;Node.js","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T18:30:00.000Z","2020-06-17T19:30:00.000Z","","2020-06-09","掘り起こし"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBuAAI","a0T2x000000MIkgEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","島本 信輔","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEqAAL","41.0","栃木県","mitsui_mina@example.com","","島本 信輔","個人","","621000.0","false","B","","","3.0","個人","090-4044-3454","","サーバ構築;販売管理;OracleDBA;AWS","・Android,iOS経験豊富
・Java,PHPでの開発経験
・英文メール経験","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-19T18:00:00.000Z","2020-06-19T19:00:00.000Z","","2020-06-13","営業中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBvAAI","a0T2x000000MIkhEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","細井 真一","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyErAAL","39.0","三重県","minami_ouga@example.com","","細井 真一","個人","","604000.0","false","B","","金額＞＞＞内容（NWインテグレーション案件）＞場所","4.0","個人","080-7045-2122","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-16T16:00:00.000Z","2020-06-16T17:00:00.000Z","","2020-06-12","掘り起こし"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBvAAI","a0T2x000000MIkiEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","武藤 里奈","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEtAAL","25.0","愛知県","hirao_kogan@example.com","","武藤 里奈","個人","","563500.0","false","B","","【先出しOK】設計から携われる＞場所（秋葉原から自転車、電車だと20分）＞報酬（売66万以上）★固定清算NG","2.0","個人","090-  39-9347","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","＜取り扱い機器＞
ルータ、スイッチ、ファイアウォール、ロードバランサ、WLAN、WAN最適化装置など
＜技術＞
ダイナミックルーティング、IPsecVPN、SSL-VPN、QoS、PBR、 パケットフィルタリング
L4/L7ロードバランシング、LAG、Spanning-treeなど

プリセールス、課題管理、国内ベンダーと現地法人を使用したPJ経験から、
ベンダーコントロール能力およびプロジェクト管理能力を保有","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T17:00:00.000Z","2020-06-17T18:00:00.000Z","","2020-06-05","営業中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIkjEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","倉本 慶太","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEuAAL","43.0","神奈川県","wada_keiji@example.com","","倉本 慶太","個人","","351500.0","true","B","","","1.0","個人","080-7573-9606","","Java","・要件定義〜テストまで対応可能
・アジャイル、ウォーターフォール経験あり

・Rubyを利用してのサーバーサイドの開発
㊩Ver：〜2.4 
㊩FW：Ruby on Rails（〜5.1）、Sinatra","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-16T15:00:00.000Z","2020-06-16T16:00:00.000Z","","2020-06-09","営業中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIkkEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","本田 花緑","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEvAAL","37.0","茨城県","umedu_takashi@example.com","","本田 花緑","個人","","485000.0","false","C","","","7.0","個人","080-3314-7171","","サーバアカウント管理","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-19T13:00:00.000Z","2020-06-19T14:00:00.000Z","","2020-06-14","掘り起こし"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIklEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","川崎 まひる","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEwAAL","21.0","福岡県","aikawa_kenji@example.com","","川崎 まひる","個人","","333500.0","false","C","","【先出しOK】場所（新宿近辺）＞雰囲気＞＞単価","2.0","個人","090-5576- 910","","ネットワーク構築","・JavaScriptによるフロントエンド開発経験豊富
・要件定義〜設計〜","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-06-17T17:00:00.000Z","2020-06-17T17:30:00.000Z","","2020-06-01","未対応"
